;L, μμ;hn58,naco3-11,53, 800 .csv;Result;fail;Predict
951;857,7166667;33,66;29,69325415;15,7350726;31,6080163
952;858,6;33,43;29,71660102;13,78933199;31,63374045
953;859,4833333;33,92;29,73994788;17,4728357;31,65946459
954;860,3666667;33,45;29,76329475;13,59179562;31,68518874
955;861,25;33,84;29,78664161;16,42971422;31,71091289
956;862,1333333;33,5;29,80998848;13,61618504;31,73663703
957;863,0166667;33,88;29,83333534;16,37549486;31,76236118
958;863,9;33,67;29,85668221;14,5413926;31,78808532
959;864,7833333;34,24;29,88002907;19,0093465;31,81380947
960;865,6666667;34,04;29,90337594;17,11165865;31,83953361
961;866,55;34,39;29,9267228;19,92084336;31,86525776
962;867,4333333;34,12;29,95006966;17,388319;31,89098191
963;868,3166667;33,85;29,97341653;15,02789941;31,91670605
964;869,2;33,36;29,99676339;11,31136047;31,9424302
965;870,0833333;33,53;30,02011026;12,319326;31,96815434
966;870,9666667;33,82;30,04345712;14,2622761;31,99387849
967;871,85;33,92;30,06680399;14,84711951;32,01960263
968;872,7333333;34,27;30,09015085;17,4711389;32,04532678
969;873,6166667;34,46;30,11349772;18,8920821;32,07105093
970;874,5;34,67;30,13684458;20,54949805;32,09677507
971;875,3833333;34,32;30,16019145;17,30400721;32,12249922
972;876,2666667;34,46;30,18353831;18,28812459;32,14822336
973;877,15;34,28;30,20688517;16,59026438;32,17394751
974;878,0333333;34,58;30,23023204;18,92048131;32,19967166
975;878,9166667;34,17;30,2535789;15,3383542;32,2253958
976;879,8;34,43;30,27692577;17,24802557;32,25111995
977;880,6833333;34,54;30,30027263;17,97528815;32,27684409
978;881,5666667;34,85;30,3236195;20,48812045;32,30256824
979;882,45;34,51;30,34696636;17,33084907;32,32829238
980;883,3333333;34,63;30,37031323;18,14493141;32,35401653
981;884,2166667;34,41;30,39366009;16,13098626;32,37974068
982;885,1;34,43;30,41700696;16,10411317;32,40546482
983;885,9833333;34,16;30,44035382;13,8357677;32,43118897
984;886,8666667;34,39;30,46370068;15,41582631;32,45691311
985;887,75;34,47;30,48704755;15,86391022;32,48263726
986;888,6333333;34,77;30,51039441;18,14423975;32,5083614
987;889,5166667;34,33;30,53374128;14,41158028;32,53408555
988;890,4;34,57;30,55708814;16,10346157;32,5598097
989;891,2833333;34,26;30,58043501;13,53919853;32,58553384
990;892,1666667;34,58;30,60378187;15,8103106;32,61125799
991;893,05;34,11;30,62712874;12,13039224;32,63698213
992;893,9333333;34,3;30,6504756;13,31902834;32,66270628
993;894,8166667;34,03;30,67382247;11,26392764;32,68843043
994;895,7;34,48;30,69716933;14,30980787;32,71415457
995;896,5833333;34,11;30,7205162;11,48860046;32,73987872
996;897,4666667;34,57;30,74386306;14,63932389;32,76560286
997;898,35;34,65;30,76720992;15,07605877;32,79132701
998;899,2333333;35,13;30,79055679;18,83076738;32,81705115
999;900,1166667;34,83;30,81390365;16,12902987;32,8427753
1000;901;34,91;30,83725052;16,58728834;32,86849945
1001;901,8833333;34,51;30,86059738;13,31813946;32,89422359
1002;902,7666667;34,64;30,88394425;14,10795482;32,91994774
1003;903,65;34,3;30,90729111;11,5104736;32,94567188
1004;904,5333333;34,33;30,93063798;11,55566217;32,97139603
1005;905,4166667;34,27;30,95398484;10,99595654;32,99712017
1006;906,3;34,63;30,97733171;13,34198567;33,02284432
1007;907,1833333;34,58;31,00067857;12,8115419;33,04856847
1008;908,0666667;34,68;31,02402543;13,36615002;33,07429261
1009;908,95;34,52;31,0473723;12,05914315;33,10001676
1010;909,8333333;34,55;31,07071916;12,10539514;33,1257409
1011;910,7166667;34,32;31,09406603;10,40664999;33,15146505
1012;911,6;33,57;31,11741289;6,015183519;33,1771892
1013;912,4833333;32,03;31,14075976;0,790748209;33,20291334
1014;913,3666667;30,03;31,16410662;1,28619783;33,22863749
1015;914,25;27,2;31,18745349;15,89978531;33,25436163
1016;915,1333333;23,93;31,21080035;53,01005375;33,28008578
1017;916,0166667;21,12;31,23414722;102,2959739;33,30580992
1018;916,9;20,41;31,25749408;117,6681278;33,33153407
1019;917,7833333;21,6;31,28084094;93,71868139;33,35725822
1020;918,6666667;23,95;31,30418781;54,08407833;33,38298236
1021;919,55;26,98;31,32753467;18,90105774;33,40870651
1022;920,4333333;31,01;31,35088154;0,116200223;33,43443065
1023;921,3166667;33,24;31,3742284;3,481103653;33,4601548
1024;922,2;34,18;31,39757527;7,741887392;33,48587895
1025;923,0833333;34,73;31,42092213;10,94999634;33,51160309
1026;923,9666667;35,22;31,444269;14,25614461;33,53732724
1027;924,85;34,98;31,46761586;12,33684234;33,56305138
1028;925,7333333;35,05;31,49096273;12,66674632;33,58877553
1029;926,6166667;35,02;31,51430959;12,28986525;33,61449967
1030;927,5;35,22;31,53765645;13,55965398;33,64022382
1031;928,3833333;35,15;31,56100332;12,88089717;33,66594797
1032;929,2666667;35,08;31,58435018;12,21956764;33,69167211
1033;930,15;34,98;31,60769705;11,3724272;33,71739626
1034;931,0333333;35,47;31,63104391;14,73758384;33,7431204
1035;931,9166667;35,21;31,65439078;12,64235694;33,76884455
1036;932,8;35,16;31,67773764;12,12615113;33,79456869
1037;933,6833333;35;31,70108451;10,88284343;33,82029284
1038;934,5666667;35,42;31,72443137;13,65722749;33,84601699
1039;935,45;34,87;31,74777824;9,748268744;33,87174113
1040;936,3333333;35;31,7711251;10,42563312;33,89746528
1041;937,2166667;35,07;31,79447196;10,72908391;33,92318942
1042;938,1;35,33;31,81781883;12,33541657;33,94891357
1043;938,9833333;35,06;31,84116569;10,36089429;33,97463772
1044;939,8666667;35,19;31,86451256;11,05886672;34,00036186
1045;940,75;35,43;31,88785942;12,54675987;34,02608601
1046;941,6333333;35,58;31,91120629;13,4600473;34,05181015
1047;942,5166667;35,57;31,93455315;13,21647378;34,0775343
1048;943,4;35,45;31,95790002;12,19476229;34,10325844
1049;944,2833333;35,95;31,98124688;15,75100132;34,12898259
1050;945,1666667;35,58;32,00459375;12,78352988;34,15470674
1051;946,05;35,42;32,02794061;11,5060669;34,18043088
1052;946,9333333;35,14;32,05128748;9,540145061;34,20615503
1053;947,8166667;35,37;32,07463434;10,85943483;34,23187917
1054;948,7;34,99;32,0979812;8,363772715;34,25760332
1055;949,5833333;34,96;32,12132807;8,058058333;34,28332746
1056;950,4666667;35,16;32,14467493;9,092185257;34,30905161
1057;951,35;35,28;32,1680218;9,68440833;34,33477576
1058;952,2333333;35,1;32,19136866;8,460136257;34,3604999
1059;953,1166667;34,97;32,21471553;7,591592526;34,38622405
1060;954;35,45;32,23806239;10,3165432;34,41194819
1061;954,8833333;35,08;32,26140926;7,944453781;34,43767234
1062;955,7666667;34,95;32,28475612;7,103524935;34,46339649
1063;956,65;34,97;32,30810299;7,085695716;34,48912063
1064;957,5333333;35,09;32,33144985;7,60959893;34,51484478
1065;958,4166667;34,77;32,35479671;5,83320691;34,54056892
1066;959,3;34,75;32,37814358;5,625702881;34,56629307
1067;960,1833333;35,23;32,40149044;8,00046631;34,59201721
1068;961,0666667;35,18;32,42483731;7,590921458;34,61774136
1069;961,95;35,04;32,44818417;6,717509282;34,64346551
1070;962,8333333;35,01;32,47153104;6,443824674;34,66918965
1071;963,7166667;35,25;32,4948779;7,590697775;34,6949138
1072;964,6;35,02;32,51822477;6,258879319;34,72063794
1073;965,4833333;34,99;32,54157163;5,994801478;34,74636209
1074;966,3666667;35,39;32,5649185;7,981085507;34,77208623
1075;967,25;35,55;32,58826536;8,771872077;34,79781038
1076;968,1333333;35,72;32,61161222;9,662074562;34,82353453
1077;969,0166667;35,68;32,63495909;9,272274148;34,84925867
1078;969,9;35,8;32,65830595;9,87024148;34,87498282
1079;970,7833333;35,84;32,68165282;9,97515692;34,90070696
1080;971,6666667;35,56;32,70499968;8,15102681;34,92643111
1081;972,55;35,78;32,72834655;9,312588794;34,95215526
1082;973,4333333;35,75;32,75169341;8,989842395;34,9778794
1083;974,3166667;35,78;32,77504028;9,029782939;35,00360355
1084;975,2;35,75;32,79838714;8,712018468;35,02932769
1085;976,0833333;35,77;32,82173401;8,692272373;35,05505184
1086;976,9666667;35,44;32,84508087;6,733605289;35,08077598
1087;977,85;35,34;32,86842773;6,108669462;35,10650013
1088;978,7333333;35,54;32,8917746;7,013097772;35,13222428
1089;979,6166667;35,24;32,91512146;5,405060207;35,15794842
1090;980,5;35,42;32,93846833;6,157999436;35,18367257
1091;981,3833333;35,68;32,96181519;7,388528644;35,20939671
1092;982,2666667;35,85;32,98516206;8,207296435;35,23512086
1093;983,15;35,86;33,00850892;8,131001366;35,260845
1094;984,0333333;35,83;33,03185579;7,829611038;35,28656915
1095;984,9166667;36,14;33,05520265;9,515974682;35,3122933
1096;985,8;35,76;33,07854952;7,190176698;35,33801744
1097;986,6833333;35,53;33,10189638;5,895687187;35,36374159
1098;987,5666667;35,06;33,12524325;3,743283701;35,38946573
1099;988,45;34,13;33,14859011;0,963165373;35,41518988
1100;989,3333333;31,75;33,17193697;2,021904759;35,44091403
1101;990,2166667;28,67;33,19528384;20,47819382;35,46663817
1102;991,1;24,87;33,2186307;69,69963462;35,49236232
1103;991,9833333;20,97;33,24197757;150,6014334;35,51808646
1104;992,8666667;18,28;33,26532443;224,5599483;35,54381061
1105;993,75;18,15;33,2886713;229,1793686;35,56953475
1106;994,6333333;19,74;33,31201816;184,199677;35,5952589
1107;995,5166667;22,95;33,33536503;107,8558067;35,62098305
1108;996,4;26,92;33,35871189;41,45701081;35,64670719
1109;997,2833333;30,96;33,38205876;5,866368614;35,67243134
1110;998,1666667;33,26;33,40540562;0,021142794;35,69815548
1111;999,05;34,79;33,42875248;1,852994799;35,72387963
1112;999,9333333;35,77;33,45209935;5,372663428;35,74960377
1113;1000,816667;35,98;33,47544621;6,272789669;35,77532792
1114;1001,7;35,98;33,49879308;6,156387789;35,80105207
1115;1002,583333;35,88;33,52213994;5,55950405;35,82677621
1116;1003,466667;36,19;33,54548681;6,993450027;35,85250036
1117;1004,35;36,11;33,56883367;6,457526308;35,8782245
1118;1005,233333;36,07;33,59218054;6,139589294;35,90394865
1119;1006,116667;36,18;33,6155274;6,576519711;35,9296728
1120;1007;36,27;33,63887427;6,922822631;35,95539694
1121;1007,883333;36,35;33,66222113;7,224155254;35,98112109
1122;1008,766667;36,18;33,68556799;6,222191029;36,00684523
1123;1009,65;36,64;33,70891486;8,591260103;36,03256938
1124;1010,533333;36,51;33,73226172;7,715829931;36,05829352
1125;1011,416667;36,57;33,75560859;7,920799018;36,08401767
1126;1012,3;36,58;33,77895545;7,845850555;36,10974182
1127;1013,183333;36,64;33,80230232;8,052528138;36,13546596
1128;1014,066667;36,42;33,82564918;6,730656167;36,16119011
1129;1014,95;36,35;33,84899605;6,255020775;36,18691425
1130;1015,833333;36,39;33,87234291;6,338597217;36,2126384
1131;1016,716667;36,2;33,89568978;5,30984561;36,23836254
1132;1017,6;36,02;33,91903664;4,414047039;36,26408669
1133;1018,483333;36,16;33,9423835;4,91782292;36,28981084
1134;1019,366667;36,15;33,96573037;4,771033819;36,31553498
1135;1020,25;35,84;33,98907723;3,425915086;36,34125913
1136;1021,133333;35,98;34,0124241;3,871354928;36,36698327
1137;1022,016667;36,17;34,03577096;4,554933582;36,39270742
1138;1022,9;35,9;34,05911783;3,388847172;36,41843157
1139;1023,783333;35,94;34,08246469;3,45043742;36,44415571
1140;1024,666667;36,26;34,10581156;4,640527849;36,46987986
1141;1025,55;35,93;34,12915842;3,243030391;36,495604
1142;1026,433333;35,9;34,15250529;3,053737776;36,52132815
1143;1027,316667;35,98;34,17585215;3,254949463;36,54705229
1144;1028,2;35,83;34,19919902;2,659511853;36,57277644
1145;1029,083333;35,47;34,22254588;1,556141783;36,59850059
1146;1029,966667;36,02;34,24589274;3,147456555;36,62422473
1147;1030,85;36;34,26923961;2,995531532;36,64994888
1148;1031,733333;35,87;34,29258647;2,488233434;36,67567302
1149;1032,616667;36,29;34,31593334;3,896939187;36,70139717
1150;1033,5;36,25;34,3392802;3,650850145;36,72712131
1151;1034,383333;35,7;34,36262707;1,788566362;36,75284546
1152;1035,266667;36,08;34,38597393;2,869724321;36,77856961
1153;1036,15;36,3;34,4093208;3,574667852;36,80429375
1154;1037,033333;35,87;34,43266766;2,065924254;36,8300179
1155;1037,916667;36,63;34,45601453;4,726212845;36,85574204
1156;1038,8;36,93;34,47936139;6,005629598;36,88146619
1157;1039,683333;36,44;34,50270825;3,753099308;36,90719034
1158;1040,566667;36,61;34,52605512;4,342826267;36,93291448
1159;1041,45;36,66;34,54940198;4,454623987;36,95863863
1160;1042,333333;36,33;34,57274885;3,087931611;36,98436277
1161;1043,216667;36,47;34,59609571;3,511517278;37,01008692
1162;1044,1;36,69;34,61944258;4,287208041;37,03581106
1163;1044,983333;36,44;34,64278944;3,229965791;37,06153521
1164;1045,866667;36,65;34,66613631;3,935715155;37,08725936
1165;1046,75;36,61;34,68948317;3,688384891;37,1129835
1166;1047,633333;36,35;34,71283004;2,680325493;37,13870765
1167;1048,516667;36,61;34,7361769;3,51121301;37,16443179
1168;1049,4;36,79;34,75952376;4,122833743;37,19015594
1169;1050,283333;36,69;34,78287063;3,637142437;37,21588008
1170;1051,166667;36,74;34,80621749;3,739514782;37,24160423
1171;1052,05;37,05;34,82956436;4,930334439;37,26732838
1172;1052,933333;36,84;34,85291122;3,948521808;37,29305252
1173;1053,816667;36,58;34,87625809;2,902736505;37,31877667
1174;1054,7;36,83;34,89960495;3,726425042;37,34450081
1175;1055,583333;36,84;34,92295182;3,675073738;37,37022496
1176;1056,466667;36,49;34,94629868;2,383013762;37,39594911
1177;1057,35;36,68;34,96964555;2,92531236;37,42167325
1178;1058,233333;36,68;34,99299241;2,845994608;37,4473974
1179;1059,116667;36,25;35,01633927;1,521918785;37,47312154
1180;1060;36,48;35,03968614;2,074504017;37,49884569
1181;1060,883333;36,4;35,063033;1,787480749;37,52456983
1182;1061,766667;36,01;35,08637987;0,853074147;37,55029398
1183;1062,65;36,38;35,10972673;1,613594173;37,57601813
1184;1063,533333;36,44;35,1330736;1,708056621;37,60174227
1185;1064,416667;35,95;35,15642046;0,629768483;37,62746642
1186;1065,3;34,77;35,17976733;0,167909262;37,65319056
1187;1066,183333;32,89;35,20311419;5,350497262;37,67891471
1188;1067,066667;29,72;35,22646106;30,32111336;37,70463885
1189;1067,95;27,29;35,24980792;63,35854213;37,730363
1190;1068,833333;25,72;35,27315478;91,26276635;37,75608715
1191;1069,716667;25,87;35,29650165;88,85893335;37,78181129
1192;1070,6;27,38;35,31984851;63,04119443;37,80753544
1193;1071,483333;30,36;35,34319538;24,83223618;37,83325958
1194;1072,366667;32,75;35,36654224;6,84629331;37,85898373
1195;1073,25;35,06;35,38988911;0,108826823;37,88470788
1196;1074,133333;36,64;35,41323597;1,50494998;37,91043202
1197;1075,016667;37,82;35,43658284;5,680677373;37,93615617
1198;1075,9;38,03;35,4599297;6,605261339;37,96188031
1199;1076,783333;38,64;35,48327657;9,964902839;37,98760446
1200;1077,666667;39,04;35,50662343;12,48474998;38,0133286
1201;1078,55;38,89;35,5299703;11,28979962;38,03905275
1202;1079,433333;38,69;35,55331716;9,838779241;38,0647769
1203;1080,316667;39,32;35,57666402;14,01256423;38,09050104
1204;1081,2;39,31;35,60001089;13,7640192;38,11622519
1205;1082,083333;38,86;35,62335775;10,47585303;38,14194933
1206;1082,966667;39,33;35,64670462;13,56666487;38,16767348
1207;1083,85;39,52;35,67005148;14,82210359;38,19339762
1208;1084,733333;39,08;35,69339835;11,46907076;38,21912177
1209;1085,616667;39,14;35,71674521;11,71867335;38,24484592
1210;1086,5;39,26;35,74009208;12,38975179;38,27057006
1211;1087,383333;38,83;35,76343894;9,40379673;38,29629421
1212;1088,266667;38,59;35,78678581;7,858009821;38,32201835
1213;1089,15;38,8;35,81013267;8,939306652;38,3477425
1214;1090,033333;38,53;35,83347953;7,271222621;38,37346665
1215;1090,916667;38,2;35,8568264;5,490462524;38,39919079
1216;1091,8;38,26;35,88017326;5,663575295;38,42491494
1217;1092,683333;38,3;35,90352013;5,743115776;38,45063908
1218;1093,566667;37,93;35,92686699;4,012541845;38,47636323
1219;1094,45;37,98;35,95021386;4,120031785;38,50208737
1220;1095,333333;38,12;35,97356072;4,607201575;38,52781152
1221;1096,216667;38,11;35,99690759;4,465159548;38,55353567
1222;1097,1;37,79;36,02025445;3,131999308;38,57925981
1223;1097,983333;38,25;36,04360132;4,868195155;38,60498396
1224;1098,866667;38,2;36,06694818;4,549910066;38,6307081
1225;1099,75;37,86;36,09029504;3,131855629;38,65643225
1226;1100,633333;38,25;36,11364191;4,564025892;38,68215639
1227;1101,516667;38,38;36,13698877;5,031099361;38,70788054
1228;1102,4;37,83;36,16033564;2,787779081;38,73360469
1229;1103,283333;38,21;36,1836825;4,105962599;38,75932883
1230;1104,166667;38,49;36,20702937;5,211954909;38,78505298
1231;1105,05;38,08;36,23037623;3,421108083;38,81077712
1232;1105,933333;38,18;36,2537231;3,710542709;38,83650127
1233;1106,816667;38,59;36,27706996;5,349645365;38,86222542
1234;1107,7;38,44;36,30041683;4,57781616;38,88794956
1235;1108,583333;38,37;36,32376369;4,187083035;38,91367371
1236;1109,466667;38,68;36,34711055;5,442373163;38,93939785
1237;1110,35;38,75;36,37045742;5,662222893;38,965122
1238;1111,233333;38,38;36,39380428;3,944973422;38,99084614
1239;1112,116667;38,86;36,41715115;5,967510511;39,01657029
1240;1113;38,83;36,44049801;5,709719745;39,04229444
1241;1113,883333;38,69;36,46384488;4,955766629;39,06801858
1242;1114,766667;38,95;36,48719174;6,065424514;39,09374273
1243;1115,65;39,01;36,51053861;6,247307256;39,11946687
1244;1116,533333;38,49;36,53388547;3,826384049;39,14519102
1245;1117,416667;38,76;36,55723234;4,852185382;39,17091516
1246;1118,3;38,79;36,5805792;4,881540269;39,19663931
1247;1119,183333;38,71;36,60392607;4,435547419;39,22236346
1248;1120,066667;38,93;36,62727293;5,302551961;39,2480876
1249;1120,95;39,35;36,65061979;7,286653496;39,27381175
1250;1121,833333;39,3;36,67396666;6,896051109;39,29953589
1251;1122,716667;39,01;36,69731352;5,348518739;39,32526004
1252;1123,6;39,21;36,72066039;6,196811704;39,35098419
1253;1124,483333;39,07;36,74400725;5,410242262;39,37670833
1254;1125,366667;38,6;36,76735412;3,358590932;39,40243248
1255;1126,25;39,14;36,79070098;5,519205878;39,42815662
1256;1127,133333;39,24;36,81404785;5,885243853;39,45388077
1257;1128,016667;38,96;36,83739471;4,505453214;39,47960491
1258;1128,9;39,34;36,86074158;6,146722337;39,50532906
1259;1129,783333;39,52;36,88408844;6,948029753;39,53105321
1260;1130,666667;38,99;36,9074353;4,337075711;39,55677735
1261;1131,55;39,32;36,93078217;5,708361844;39,5825015
1262;1132,433333;39,38;36,95412903;5,884849946;39,60822564
1263;1133,316667;39,16;36,9774759;4,763411455;39,63394979
1264;1134,2;39,19;37,00082276;4,792496977;39,65967393
1265;1135,083333;39,32;37,02416963;5,270837101;39,68539808
1266;1135,966667;39,21;37,04751649;4,676334923;39,71112223
1267;1136,85;39,18;37,07086336;4,448457382;39,73684637
1268;1137,733333;39,2;37,09421022;4,434350594;39,76257052
1269;1138,616667;38,93;37,11755709;3,284949318;39,78829466
1270;1139,5;37,86;37,14090395;0,517099129;39,81401881
1271;1140,383333;35,96;37,16425081;1,450220024;39,83974296
1272;1141,266667;33,32;37,18759768;14,95831181;39,8654671
1273;1142,15;29,74;37,21094454;55,81501238;39,89119125
1274;1143,033333;25,6;37,23429141;135,3567366;39,91691539
1275;1143,916667;21,52;37,25763827;247,6732584;39,94263954
1276;1144,8;20,46;37,28098514;282,945541;39,96836368
1277;1145,683333;21,61;37,304332;246,312057;39,99408783
1278;1146,566667;24,57;37,32767887;162,7583701;40,01981198
1279;1147,45;29,03;37,35102573;69,23946922;40,04553612
1280;1148,333333;34,29;37,3743726;9,513354309;40,07126027
1281;1149,216667;38,23;37,39771946;0,692690897;40,09698441
1282;1150,1;40,36;37,42106632;8,637331147;40,12270856
1283;1150,983333;41,43;37,44441319;15,88490223;40,1484327
1284;1151,866667;41,62;37,46776005;17,24109657;40,17415685
1285;1152,75;41,77;37,49110692;18,308926;40,199881
1286;1153,633333;41,75;37,51445378;17,93985176;40,22560514
1287;1154,516667;41,41;37,53780065;14,99392782;40,25132929
1288;1155,4;41,3;37,56114751;13,97901793;40,27705343
1289;1156,283333;41,59;37,58449438;16,0440753;40,30277758
1290;1157,166667;41,84;37,60784124;17,91116776;40,32850173
1291;1158,05;41,47;37,63118811;14,73647676;40,35422587
1292;1158,933333;41,57;37,65453497;15,3308664;40,37995002
1293;1159,816667;41,92;37,67788183;17,99556653;40,40567416
1294;1160,7;41,93;37,7012287;17,88250671;40,43139831
1295;1161,583333;41,61;37,72457556;15,09652305;40,45712245
1296;1162,466667;41,73;37,74792243;15,85694178;40,4828466
1297;1163,35;41,78;37,77126929;16,06992188;40,50857075
1298;1164,233333;41,51;37,79461616;13,80407709;40,53429489
1299;1165,116667;41,42;37,81796302;12,97467039;40,56001904
1300;1166;41,81;37,84130989;15,75050121;40,58574318
1301;1166,883333;41,57;37,86465675;13,72956859;40,61146733
1302;1167,766667;41,58;37,88800362;13,6308373;40,63719147
1303;1168,65;42,01;37,91135048;16,79892788;40,66291562
1304;1169,533333;41,97;37,93469735;16,28366752;40,68863977
1305;1170,416667;41,56;37,95804421;12,97408552;40,71436391
1306;1171,3;42,11;37,98139107;17,04541166;40,74008806
1307;1172,183333;41,98;38,00473794;15,80270845;40,7658122
1308;1173,066667;41,21;38,0280848;10,12458432;40,79153635
1309;1173,95;41,65;38,05143167;12,94969404;40,8172605
1310;1174,833333;41,53;38,07477853;11,93855539;40,84298464
1311;1175,716667;40,76;38,0981254;7,085576401;40,86870879
1312;1176,6;40,95;38,12147226;8,000569166;40,89443293
1313;1177,483333;41,28;38,14481913;9,829359111;40,92015708
1314;1178,366667;41,12;38,16816599;8,713324018;40,94588122
1315;1179,25;41,37;38,19151286;10,10278053;40,97160537
1316;1180,133333;41,9;38,21485972;13,58025888;40,99732952
1317;1181,016667;41,98;38,23820658;14,00101796;41,02305366
1318;1181,9;41,97;38,26155345;13,75257582;41,04877781
1319;1182,783333;42,07;38,28490031;14,32697964;41,07450195
1320;1183,666667;41,89;38,30824718;12,82895328;41,1002261
1321;1184,55;41,39;38,33159404;9,353846999;41,12595024
1322;1185,433333;41,81;38,35494091;11,93743333;41,15167439
1323;1186,316667;41,77;38,37828777;11,50371184;41,17739854
1324;1187,2;41,29;38,40163464;8,342654473;41,20312268
1325;1188,083333;41,9;38,4249815;12,07575357;41,22884683
1326;1188,966667;42,16;38,44832837;13,77650632;41,25457097
1327;1189,85;41,47;38,47167523;8,989951426;41,28029512
1328;1190,733333;41,81;38,49502209;10,98907851;41,30601927
1329;1191,616667;42,07;38,51836896;12,61408305;41,33174341
1330;1192,5;41,74;38,54171582;10,22902167;41,35746756
1331;1193,383333;41,79;38,56506269;10,40022066;41,3831917
1332;1194,266667;42,19;38,58840955;12,97145375;41,40891585
1333;1195,15;41,8;38,61175642;10,16489714;41,43463999
1334;1196,033333;41,28;38,63510328;6,995478648;41,46036414
1335;1196,916667;41,49;38,65845015;8,017674572;41,48608829
1336;1197,8;41,23;38,68179701;6,493338472;41,51181243
1337;1198,683333;40,71;38,70514388;4,019448079;41,53753658
1338;1199,566667;41,02;38,72849074;5,251014687;41,56326072
1339;1200,45;41,49;38,7518376;7,497533302;41,58898487
1340;1201,333333;41,16;38,77518447;5,687345115;41,61470901
1341;1202,216667;41,63;38,79853133;8,017214806;41,64043316
1342;1203,1;42,26;38,8218782;11,82068152;41,66615731
1343;1203,983333;42,09;38,84522506;10,52856439;41,69188145
1344;1204,866667;41,9;38,86857193;9,189556157;41,7176056
1345;1205,75;42,75;38,89191879;14,88479061;41,74332974
1346;1206,633333;42,38;38,91526566;12,00438407;41,76905389
1347;1207,516667;42,02;38,93861252;9,494948793;41,79477804
1348;1208,4;42,5;38,96195939;12,51773139;41,82050218
1349;1209,283333;42,57;38,98530625;12,85002928;41,84622633
1350;1210,166667;41,99;39,00865312;8,888429248;41,87195047
1351;1211,05;42,3;39,03199998;10,67982413;41,89767462
1352;1211,933333;42,36;39,05534684;10,92073248;41,92339876
1353;1212,816667;41,74;39,07869371;7,082551176;41,94912291
1354;1213,7;41,78;39,10204057;7,171466691;41,97484706
1355;1214,583333;41,64;39,12538744;6,323276337;42,0005712
1356;1215,466667;40,86;39,1487343;2,928430288;42,02629535
1357;1216,35;39,53;39,17208117;0,128105891;42,05201949
1358;1217,233333;37,32;39,19542803;3,517230302;42,07774364
1359;1218,116667;34,09;39,2187749;26,30433194;42,10346779
1360;1219;30,18;39,24212176;82,12205081;42,12919193
1361;1219,883333;25,69;39,26546863;184,2933484;42,15491608
1362;1220,766667;21,97;39,28881549;299,94137;42,18064022
1363;1221,65;21,02;39,31216235;334,6032036;42,20636437
1364;1222,533333;22,83;39,33550922;272,4318346;42,23208851
1365;1223,416667;25,9;39,35885608;181,1408071;42,25781266
1366;1224,3;30,77;39,38220295;74,17003962;42,28353681
1367;1225,183333;35,95;39,40554981;11,94082451;42,30926095
1368;1226,066667;40,3;39,42889668;0,758820999;42,3349851
1369;1226,95;42,37;39,45224354;8,513302749;42,36070924
1370;1227,833333;43,69;39,47559041;17,76124822;42,38643339
1371;1228,716667;44,39;39,49893727;23,92249462;42,41215753
1372;1229,6;45,48;39,52228414;35,49437832;42,43788168
1373;1230,483333;45,07;39,545631;30,51865285;42,46360583
1374;1231,366667;44,98;39,56897786;29,27916055;42,48932997
1375;1232,25;45,42;39,59232473;33,96179906;42,51505412
1376;1233,133333;45,8;39,61567159;38,24591784;42,54077826
1377;1234,016667;45,11;39,63901846;29,93163903;42,56650241
1378;1234,9;45,17;39,66236532;30,33403974;42,59222656
1379;1235,783333;45,85;39,68571219;37,99844424;42,6179507
1380;1236,666667;45,58;39,70905905;34,46794761;42,64367485
1381;1237,55;45,32;39,73240592;31,22120764;42,66939899
1382;1238,433333;45,92;39,75575278;37,99794378;42,69512314
1383;1239,316667;45,91;39,77909965;37,58793915;42,72084728
1384;1240,2;45,55;39,80244651;33,03437112;42,74657143
1385;1241,083333;45,67;39,82579337;34,15475108;42,77229558
1386;1241,966667;46,06;39,84914024;38,57477897;42,79801972
1387;1242,85;45,8;39,8724871;35,13540913;42,82374387
1388;1243,733333;45,76;39,89583397;34,38844325;42,84946801
1389;1244,616667;46,5;39,91918083;43,30718091;42,87519216
1390;1245,5;46,22;39,9425277;39,40665851;42,9009163
1391;1246,383333;45,97;39,96587456;36,04952227;42,92664045
1392;1247,266667;46,23;39,98922143;38,9473172;42,9523646
1393;1248,15;46,27;40,01256829;39,15545159;42,97808874
1394;1249,033333;45,32;40,03591516;27,92155264;43,00381289
1395;1249,916667;45,73;40,05926202;32,15726923;43,02953703
1396;1250,8;46,1;40,08260889;36,20899583;43,05526118
1397;1251,683333;45,52;40,10595575;29,31187515;43,08098533
1398;1252,566667;45,27;40,12930261;26,42676961;43,10670947
1399;1253,45;46,04;40,15264948;34,66089616;43,13243362
1400;1254,333333;45,91;40,17599634;32,87879794;43,15815776
1401;1255,216667;45,48;40,19934321;27,88533616;43,18388191
1402;1256,1;46,16;40,22269007;35,25164918;43,20960605
1403;1256,983333;46,64;40,24603694;40,88276365;43,2353302
1404;1257,866667;46,24;40,2693838;35,64825779;43,26105435
1405;1258,75;46,49;40,29273067;38,4061472;43,28677849
1406;1259,633333;47;40,31607753;44,67481958;43,31250264
1407;1260,516667;46,76;40,3394244;41,2237911;43,33822678
1408;1261,4;46,7;40,36277126;40,16046811;43,36395093
1409;1262,283333;47,03;40,38611812;44,14116638;43,38967507
