;L, μμ;hn50,naco3+tib2,53,800.csv;Result;fail;Predict
37;36,21666666666667;38,64;37,04215002009753;2,553124558274325;35,98718925102647
38;37,1;39,12;37,22958831047031;3,573656355910479;36,220447697320296
39;37,98333333333333;39,67;37,417026600843094;5,0758891373086295;36,45370614361411
40;38,86666666666667;39,33;37,60446489121588;2,977471411646607;36,68696458990793
41;39,75;39,61;37,791903181588665;3,305476041117415;36,920223036201754
42;40,63333333333333;39,98;37,97934147196145;4,002634545813375;37,15348148249557
43;41,516666666666666;40,84;38,16677976233423;7,146106439065856;37,386739928789396
44;42,4;40,75;38,35421805270701;5,739771138974984;37,61999837508321
45;43,28333333333333;41,74;38,541656343079794;10,229402147761732;37,85325682137703
46;44,16666666666666;42,92;38,72909463345257;17,563687791356074;38,086515267670855
47;45,05;44,34;38,91653292382536;29,41399512635036;38,31977371396467
48;45,93333333333333;44,6;39,10397121419814;30,206332414362688;38,553032160258496
49;46,81666666666667;45,56;39,29140950457092;39,295226799383805;38,78629060655231
50;47,7;45,97;39,478847794943704;42,135056949207204;39,01954905284614
51;48,583333333333336;46,72;39,666286085316486;49,75487999019981;39,252807499139955
52;49,46666666666667;46,4;39,85372437568927;42,85372454944485;39,48606594543378
53;50,35;46,91;40,04116266606205;47,18092632009976;39,719324391727596
54;51,23333333333333;47,19;40,22860095643483;48,461076643750005;39,952582838021414
55;52,11666666666667;47,77;40,416039246807614;54,080738759493975;40,18584128431524
56;53,0;47,54;40,603477537180396;48,115343877200935;40,419099730609055
57;53,88333333333333;48,05;40,79091582755318;52,694303022667924;40,65235817690288
58;54,766666666666666;48,52;40,97835411792596;56,87642261060437;40,8856166231967
59;55,65;49,32;41,16579240829874;66,49110144855844;41,118875069490514
60;56,53333333333333;49,34;41,353230698671524;63,788483872643006;41,35213351578434
61;57,41666666666666;49,63;41,540668989044306;65,4372762048095;41,585391962078155
62;58,3;49,78;41,72810727941709;64,8329763837761;41,81865040837198
63;59,18333333333333;49,87;41,91554556978987;63,27334528228952;42,0519088546658
64;60,06666666666667;49,5;42,10298386016265;54,71584777301422;42,28516730095962
65;60,95;49,52;42,290422150535434;52,26679588146874;42,51842574725344
66;61,833333333333336;49,81;42,477860440908216;53,76027051399869;42,75168419354726
67;62,71666666666667;49,5;42,665298731281;46,71314143262913;42,98494263984108
68;63,6;49,2;42,85273702165379;40,28774731628447;43,2182010861349
69;64,48333333333333;49,12;43,04017531202657;36,96426823649119;43,451459532428714
70;65,36666666666666;49,29;43,227613602399344;36,75252883381344;43,68471797872254
71;66,25;49,13;43,415051892772134;32,660631868307405;43,91797642501636
72;67,13333333333334;49,22;43,602490183144916;31,556416542463232;44,15123487131018
73;68,01666666666667;49,37;43,7899284735177;31,137198240658503;44,384493317604
74;68,9;49,56;43,97736676389048;31,16579384891468;44,61775176389782
75;69,78333333333333;49,02;44,16480505426326;23,5729179611076;44,85101021019164
76;70,66666666666667;47,2;44,352243344636044;8,109717968169722;45,08426865648546
77;71,55;44,26;44,539681635008826;0,07822181696121118;45,31752710277928
78;72,43333333333334;39,74;44,72711992538161;24,871365150138235;45,5507855490731
79;73,31666666666666;34,23;44,91455821575439;114,15978426584469;45,78404399536692
80;74,2;28,06;45,10199650612717;290,42964491485077;46,017302441660746
81;75,08333333333333;24,16;45,289434796499954;446,45301481954306;46,25056088795456
82;75,96666666666667;24,48;45,476873086872736;440,8686794262406;46,48381933424838
83;76,85;26,92;45,66431137724552;351,3492090071357;46,7170777805422
84;77,73333333333333;31,06;45,85174966761831;218,79585822948633;46,95033622683602
85;78,61666666666666;37,03;46,03918795799108;81,1654676624115;47,18359467312984
86;79,5;42,82;46,22662624836387;11,605102396041703;47,41685311942366
87;80,38333333333334;45,43;46,41406453873665;0,9683830163989827;47,65011156571748
88;81,26666666666667;47,75;46,601502829109435;1,319045751543631;47,8833700120113
89;82,15;49,86;46,78894111948222;9,431402647607133;48,11662845830513
90;83,03333333333333;50,78;46,976379409855;14,467529593775012;48,34988690459895
91;83,91666666666667;51,05;47,16381770022778;15,102412867062867;48,583145350892764
92;84,8;52,04;47,35125599060056;21,984320385679094;48,81640379718658
93;85,68333333333334;52,26;47,538694280973345;22,290727692513777;49,049662243480405
94;86,56666666666666;51,72;47,72613257134613;15,950977037662286;49,28292068977422
95;87,45;52,01;47,91357086171891;16,78073168495834;49,51617913606805
96;88,33333333333333;52,15;48,10100915209169;16,39432688644523;49,749437582361864
97;89,21666666666667;51,82;48,288447442464474;12,47186346663572;49,98269602865568
98;90,1;52,0;48,475885732837256;12,419381368020007;50,2159544749495
99;90,98333333333332;52,09;48,66332402321004;11,742108249909466;50,44921292124332
100;91,86666666666666;52,05;48,85076231358282;10,235121774191935;50,68247136753715
101;92,75;52,26;49,0382006039556;10,379991348352036;50,915729813830964
102;93,63333333333334;52,55;49,225638894328384;11,051376760902192;51,14898826012479
103;94,51666666666668;52,56;49,413077184701166;9,903123205448354;51,38224670641861
104;95,4;52,97;49,60051547507395;11,353425963716136;51,61550515271243
105;96,28333333333332;53,13;49,78795376544673;11,169273033891708;51,84876359900625
106;97,16666666666669;53,11;49,97539205581952;9,825766963719378;52,08202204530007
107;98,05;53,28;50,162830346192294;9,716746650619662;52,31528049159388
108;98,93333333333334;53,57;50,350268636565076;10,366670052686516;52,54853893788771
109;99,81666666666666;53,7;50,53770692693786;10,000097479936823;52,78179738418153
110;100,7;53,88;50,72514521731064;9,953108699857944;53,01505583047535
111;101,58333333333331;54,13;50,91258350768342;10,351768885030728;53,248314276769165
112;102,46666666666668;54,14;51,10002179805621;9,241467468293393;53,481572723062996
113;103,35;54,29;51,287460088428986;9,015245920576866;53,714831169356806
114;104,23333333333332;54,45;51,47489837880177;8,851229656456365;53,94808961565062
115;105,11666666666666;54,67;51,66233666917455;9,046038711592049;54,18134806194445
116;106,0;54,92;51,84977495954733;9,426281799022595;54,414606508238265
117;106,88333333333334;55,21;52,03721324992012;10,066575761482444;54,64786495453209
118;107,76666666666668;55,55;52,2246515402929;11,05794237847634;54,88112340082591
119;108,65;55,62;52,412089830665685;10,290687654518495;55,11438184711973
120;109,53333333333332;55,85;52,59952812103846;10,565567435919771;55,34764029341355
121;110,41666666666669;56,26;52,78696641141126;12,06196230746559;55,58089873970738
122;111,3;56,44;52,97440470178403;12,010350771016611;55,81415718600119
123;112,18333333333334;56,56;53,161842992156814;11,547471049953772;56,047415632295014
124;113,06666666666666;57,18;53,349281282529596;14,674405892378097;56,28067407858883
125;113,95;57,2;53,53671957290238;13,419623487556558;56,51393252488265
126;114,83333333333331;57,22;53,72415786327515;12,220912244900939;56,747190971176465
127;115,71666666666668;57,64;53,91159615364795;13,900995241492774;56,9804494174703
128;116,6;57,55;54,099034444020724;11,909163268555336;57,213707863764114
129;117,48333333333332;57,54;54,286472734393506;10,585439668044865;57,44696631005793
130;118,36666666666666;58,08;54,47391102476629;13,003877697302112;57,68022475635175
131;119,25;57,99;54,66134931513908;11,079915381825105;57,91348320264557
132;120,13333333333334;57,93;54,84878760551186;9,493869819947342;58,1467416489394
133;121,01666666666668;58,54;55,03622589588464;12,27643297266938;58,380000095233214
134;121,9;58,41;55,22366418625742;10,152735917938548;58,61325854152703
135;122,78333333333332;58,45;55,4111024766302;9,234898157543133;58,84651698782085
136;123,66666666666669;59,17;55,59854076700299;12,755321052959623;59,07977543411468
137;124,55;59,21;55,78597905737577;11,723919415529332;59,31303388040849
138;125,43333333333334;59,25;55,97341734774855;10,735993877035138;59,546292326702314
139;126,31666666666666;59,83;56,16085563812133;13,462620348305995;59,77955077299613
140;127,2;59,63;56,348293928494115;10,769594739758604;60,012809219289956
141;128,08333333333334;59,3;56,5357322188669;7,6411763658105105;60,24606766558377
142;128,96666666666667;59,6;56,72317050923968;8,276147918908293;60,47932611187759
143;129,85;59,24;56,91060879961246;5,426063364442907;60,712584558171415
144;130,73333333333332;59,01;57,09804708998524;3,655563930113888;60,94584300446523
145;131,61666666666667;59,36;57,285485380358026;4,3036109071082835;61,179101450759056
146;132,5;59,19;57,47292367073081;2,9483511205365565;61,41235989705287
147;133,38333333333333;59,16;57,66036196110359;2,2489142477050614;61,64561834334669
148;134,26666666666668;59,59;57,84780025147637;3,0352599637558058;61,878876789640515
149;135,15;59,38;58,035238541849154;1,8083833793279973;62,11213523593434
150;136,03333333333333;59,22;58,222676832221936;0,9946535009868708;62,345393682228156
151;136,91666666666666;59,53;58,41011512259472;1,2541421386410467;62,57865212852197
152;137,8;59,34;58,5975534129675;0,5512269345962131;62,8119105748158
153;138,68333333333334;59,19;58,78499170334028;0,1640317203632045;63,045169021109615
154;139,56666666666666;59,45;58,972429993713064;0,22807311090490698;63,27842746740343
155;140,45;59,22;59,159868284085846;0,003615823258780402;63,51168591369725
156;141,33333333333334;58,89;59,34730657445863;0,20912930304308405;63,74494435999108
157;142,21666666666667;58,82;59,53474486483141;0,51086022180287;63,9782028062849
158;143,1;58,49;59,72218315520419;1,518275327968953;64,21146125257872
159;143,98333333333332;57,46;59,909621445576974;6,00064522663062;64,44471969887253
160;144,86666666666667;55,08;60,09705973594976;25,170888394088323;64,67797814516635
161;145,75;51,26;60,28449802632254;81,44156462709942;64,91123659146018
162;146,63333333333333;46,02;60,47193631669532;208,858463301817;65,144495037754
163;147,51666666666668;39,79;60,65937460706811;435,5307964901392;65,37775348404782
164;148,4;33,37;60,84681289744089;754,9752470009743;65,61101193034165
165;149,28333333333333;27,36;61,034251187813666;1133,95519305997;65,84427037663545
166;150,16666666666666;22,36;61,22168947818645;1510,2309090989872;66,07752882292928
