;L, μμ;vt41,nacro,200,2000.csv;Result;fail;Predict
223;843,3333333333334;18,76;17,93322723407699;0,6835532064719849;18,70451599471173
224;846,6666666666666;18,66;17,935859056025716;0,5243801067399669;18,70668518192383
225;850,0;18,57;17,93849087797444;0,3988037712014922;18,70885436913593
226;853,3333333333334;18,45;17,941122699923167;0,2589561065334869;18,71102355634803
227;856,6666666666666;18,33;17,94375452187189;0,1491855693744097;18,713192743560132
228;860,0;18,39;17,946386343820617;0,1967930759488405;18,715361930772232
229;863,3333333333334;18,55;17,949018165769342;0,361179165075247;18,717531117984333
230;866,6666666666666;18,65;17,95164998771807;0,4876927396541689;18,719700305196433
231;870,0;18,57;17,954281809666796;0,37910888990719627;18,721869492408537
232;873,3333333333334;18,72;17,95691363161552;0,5823008056142112;18,724038679620637
233;876,6666666666666;18,69;17,959545453564246;0,5335638444086649;18,726207866832738
234;880,0;18,28;17,96217727551297;0,10101128420035856;18,728377054044838
235;883,3333333333334;18,18;17,964809097461696;0,0463071245352496;18,73054624125694
236;886,6666666666666;18,09;17,96744091941042;0,01502072823496278;18,73271542846904
237;890,0;17,92;17,970072741359147;0,002507279427219816;18,73488461568114
238;893,3333333333334;18,1;17,97270456330787;0,016204128202640007;18,737053802893243
239;896,6666666666666;18,46;17,9753363852566;0,23489881945613933;18,739222990105343
240;900,0;18,59;17,977968207205326;0,3745829153914632;18,741392177317444
241;903,3333333333334;18,6;17,98060002915405;0,38365632388396465;18,743561364529544
242;906,6666666666666;18,67;17,983231851102776;0,4716504903397223;18,745730551741644
243;910,0;18,23;17,9858636730515;0,05960254613590465;18,747899738953745
244;913,3333333333334;18,23;17,988495495000226;0,05832442593518605;18,750068926165845
245;916,6666666666666;17,95;17,99112731694895;0,0016914561994195451;18,752238113377945
246;920,0;18,21;17,993759138897676;0,046760110010274816;18,75440730059005
247;923,3333333333334;18,29;17,9963909608464;0,08620626787269887;18,75657648780215
248;926,6666666666666;18,58;17,999022782795127;0,3375345269111167;18,75874567501425
249;930,0;18,55;18,001654604743855;0,3006826724986184;18,76091486222635
250;933,3333333333334;18,84;18,00428642669258;0,6984171766102556;18,76308404943845
251;936,6666666666666;18,47;18,006918248641306;0,21444470844143468;18,76525323665055
252;940,0;18,22;18,00955007059003;0,044289172788660604;18,76742242386265
253;943,3333333333334;18,26;18,012181892538756;0,06141381438567356;18,769591611074755
254;946,6666666666666;18,41;18,01481371448748;0,15617220025718237;18,771760798286856
255;950,0;18,31;18,017445536436206;0,08558811415109849;18,773929985498956
256;953,3333333333334;18,47;18,02007735838493;0,20243038343788064;18,776099172711056
257;956,6666666666666;18,53;18,022709180333656;0,25734397571775197;18,778268359923157
258;960,0;18,74;18,025341002282385;0,5107374830187438;18,780437547135257
259;963,3333333333334;18,57;18,02797282423111;0,29379345927199935;18,782606734347358
260;966,6666666666666;18,73;18,030604646179835;0,489153860945234;18,784775921559458
261;970,0;19,01;18,03323646812856;0,9540669971939718;18,78694510877156
262;973,3333333333334;19,16;18,035868290077286;1,2636721012537662;18,789114295983662
263;976,6666666666666;18,99;18,03850011202601;0,9053520368145113;18,791283483195762
264;980,0;18,95;18,041131933974736;0,8260411614405027;18,793452670407863
265;983,3333333333334;18,74;18,04376375592346;0,4847449075658039;18,795621857619963
266;986,6666666666666;17,57;18,046395577872186;0,22695274661617382;18,797791044832064
267;990,0;16,26;18,049027399820915;3,2006190373099774;18,799960232044164
268;993,3333333333334;15,56;18,05165922176964;6,208365677429685;18,802129419256268
269;1000,0;14,47;18,05692286566709;12,866015644245406;18,80646779368047
270;1003,3333333333334;13,51;18,059554687615815;20,69844785560704;18,80863698089257
271;1013,3333333333334;14,63;18,06745015346199;11,816063557535857;18,81514454252887
272;1016,6666666666666;15,89;18,070081975410716;4,7527574195106865;18,81731372974097
273;1020,0;16,62;18,07271379735944;2,110377377038484;18,819482916953074
274;1023,3333333333334;17,85;18,07534561930817;0,050780648141381876;18,821652104165175
275;1026,6666666666667;18,7;18,077977441256895;0,38691206358531893;18,823821291377275
276;1030,0;18,4;18,08060926320562;0,10201044275005608;18,825990478589375
277;1033,3333333333333;18,4;18,083241085154345;0,100336210134196;18,828159665801476
278;1036,6666666666667;18,45;18,08587290710307;0,13258853978156884;18,830328853013576
279;1040,0;18,46;18,088504729051795;0,13800873633688066;18,832498040225676
280;1043,3333333333333;18,42;18,09113655100052;0,10815116808783443;18,834667227437777
281;1046,6666666666667;18,78;18,093768372949246;0,4709138459647273;18,83683641464988
282;1050,0;18,85;18,09640019489797;0,5679126662498187;18,83900560186198
283;1053,3333333333333;18,72;18,0990320168467;0,38560123610147645;18,84117478907408
284;1056,6666666666667;18,62;18,101663838795425;0,2686723760122967;18,84334397628618
285;1060,0;19,09;18,10429566074415;0,9716130444278123;18,845513163498282
286;1063,3333333333333;18,86;18,106927482692875;0,5671182163232895;18,847682350710382
287;1066,6666666666667;18,8;18,1095593046416;0,476708353806992;18,849851537922483
288;1070,0;18,88;18,112191126590325;0,5895304660866327;18,852020725134587
289;1073,3333333333333;18,85;18,11482294853905;0,5404852969948182;18,854189912346687
290;1076,6666666666667;18,53;18,117454770487775;0,17019356639329508;18,856359099558787
291;1080,0;18,49;18,1200865924365;0,1368359290952386;18,858528286770888
292;1083,3333333333333;18,57;18,122718414385226;0,20006081683006705;18,860697473982988
293;1086,6666666666667;18,52;18,125350236333954;0,15574843596166543;18,86286666119509
294;1090,0;18,58;18,12798205828268;0,2043202196343615;18,86503584840719
295;1093,3333333333333;18,79;18,130613880231405;0,43479005494348344;18,86720503561929
296;1096,6666666666667;18,91;18,13324570218013;0,60334723918164;18,869374222831393
297;1100,0;18,9;18,135877524128855;0,5838831581314468;18,871543410043493
298;1103,3333333333333;18,81;18,13850934607758;0,45089969830515764;18,873712597255594
299;1106,6666666666667;19,02;18,141141168026305;0,7723928465381666;18,875881784467694
300;1110,0;18,87;18,14377298997503;0,5274056700898091;18,878050971679794
301;1113,3333333333333;18,99;18,146404811923755;0,711652841345392;18,880220158891895
302;1116,6666666666667;19,08;18,149036633872484;0,8666927890714722;18,882389346103995
303;1120,0;19,17;18,15166845582121;1,036999133869564;18,8845585333161
304;1123,3333333333333;19,14;18,154300277769934;0,9716039424044298;18,8867277205282
305;1126,6666666666667;19,12;18,15693209971866;0,9274997805523121;18,8888969077403
306;1130,0;18,87;18,159563921667385;0,5047194213966275;18,8910660949524
307;1133,3333333333333;18,67;18,16219574361611;0,25786516280159755;18,8932352821645
308;1136,6666666666667;18,69;18,164827565564835;0,2758060858905592;18,8954044693766
309;1140,0;18,71;18,16745938751356;0,29435031619716245;18,8975736565887
310;1143,3333333333333;18,53;18,170091209462285;0,1295343375063216;18,8997428438008
311;1146,6666666666667;18,66;18,17272303141101;0,2374388441172755;18,901912031012905
312;1150,0;18,68;18,17535485335974;0,25466672402757035;18,904081218225006
313;1153,3333333333333;18,88;18,177986675308464;0,49282270804446254;18,906250405437106
314;1156,6666666666667;18,78;18,18061849725719;0,35925818583023156;18,908419592649206
315;1160,0;18,94;18,183250319205914;0,5726700793819526;18,910588779861307
316;1163,3333333333333;18,97;18,18588214115464;0,614840816560231;18,912757967073407
317;1166,6666666666667;19,24;18,188513963103365;1,1056228857885892;18,914927154285508
318;1170,0;19,05;18,19114578505209;0,7376305625337926;18,91709634149761
319;1173,3333333333333;18,86;18,193777607000815;0,44385227693356;18,919265528709712
320;1176,6666666666667;18,87;18,19640942894954;0,4537242574080862;18,921434715921812
321;1180,0;18,74;18,19904125089827;0,29263636822970823;18,923603903133912
322;1183,3333333333333;18,41;18,201673072846994;0,04340010857701403;18,925773090346013
323;1186,6666666666667;18,32;18,20430489479572;0,013385357368229739;18,927942277558113
324;1190,0;18,48;18,206936716744444;0,07456355666230423;18,930111464770214
325;1193,3333333333333;18,77;18,20956853869317;0,31408342282250934;18,932280651982314
326;1196,6666666666667;18,91;18,212200360641894;0,4869243366883026;18,934449839194418
327;1200,0;19,12;18,21483218259062;0,8193287776736635;18,936619026406518
328;1203,3333333333333;19,44;18,217464004539345;1,4945942601969788;18,93878821361862
329;1206,6666666666667;19,44;18,22009582648807;1,4881661925518288;18,94095740083072
330;1210,0;19,31;18,222727648436795;1,1821611664737792;18,94312658804282
331;1213,3333333333333;19,51;18,225359470385524;1,6503012903281666;18,94529577525492
332;1216,6666666666667;19,76;18,22799129233425;2,3470506803636906;18,94746496246702
333;1220,0;19,76;18,230623114282974;2,338993658565515;18,949634149679124
334;1223,3333333333333;19,83;18,2332549362317;2,5495947986684304;18,951803336891224
335;1226,6666666666667;19,68;18,235886758180424;2,085463055198644;18,953972524103325
336;1230,0;19,44;18,23851858012915;1,4435576022948788;18,956141711315425
337;1233,3333333333333;19,2;18,241150402077874;0,9193925514354208;18,958310898527525
338;1236,6666666666667;19,03;18,2437822240266;0,6181383912565621;18,960480085739626
339;1240,0;18,96;18,246414045975325;0,5092049137813074;18,962649272951726
340;1243,3333333333333;19,11;18,249045867924053;0,7412420175386458;18,964818460163826
341;1246,6666666666667;19,25;18,25167768987278;0,9966474348977524;18,96698764737593
342;1250,0;18,4;18,254309511821504;0,02122571834568821;18,96915683458803
343;1266,6666666666667;18,14;18,26746862156513;0,01624824948371397;18,980002770648532
344;1270,0;18,07;18,270100443513854;0,04004018749444109;18,982171957860636
345;1273,3333333333333;17,87;18,27273226546258;0,16219327764462077;18,984341145072737
346;1276,6666666666667;17,82;18,275364087411308;0,20735645210393322;18,986510332284837
347;1280,0;18,68;18,277995909360033;0,16160728889126635;18,988679519496937
348;1283,3333333333333;18,94;18,28062773130876;0,4347717887190366;18,990848706709038
349;1286,6666666666667;19,08;18,283259553257484;0,634795339475462;18,993017893921138
350;1290,0;19,15;18,28589137520621;0,7466837154430148;18,99518708113324
351;1293,3333333333333;18,97;18,288523197154934;0,4644106328159317;18,99735626834534
352;1296,6666666666667;18,94;18,29115501910366;0,42099980923437486;18,999525455557443
353;1300,0;19,06;18,293786841052384;0,5870826049444826;19,001694642769543
354;1303,3333333333333;18,82;18,29641866300111;0,27413741645354633;19,003863829981643
355;1306,6666666666667;18,74;18,299050484949838;0,19443647482297177;19,006033017193744
356;1310,0;18,77;18,301682306898563;0,21932146167185132;19,008202204405844
357;1313,3333333333333;18,56;18,304314128847288;0,06537526470712052;19,010371391617944
358;1316,6666666666667;18,55;18,306945950796013;0,059075270834454345;19,012540578830045
359;1320,0;18,75;18,30957777274474;0,19397173826048528;19,014709766042145
360;1323,3333333333333;18,63;18,312209594693464;0,10099074170489208;19,01687895325425
361;1326,6666666666667;18,76;18,31484141664219;0,19816616433713485;19,01904814046635
362;1330,0;18,88;18,317473238590914;0,31643635730139386;19,02121732767845
363;1333,3333333333333;18,89;18,32010506053964;0,32478024202252925;19,02338651489055
364;1336,6666666666667;18,86;18,322736882488368;0,2886516574383175;19,02555570210265
365;1340,0;19,0;18,325368704437093;0,4551273849528867;19,02772488931475
366;1343,3333333333333;19,06;18,328000526385818;0,5358232293714378;19,02989407652685
