;L, μμ;hn50,uncoated,53,800;Result;fail;Predict
376;362,1666666666667;44,04;46,04256297785266;4,010258480266121;45,14730104978438
377;363,05;44,51;46,100831421482866;2,5307446115772017;45,18500303098658
378;363,9333333333333;44,41;46,15909986511307;3,059350338138573;45,22270501218877
379;364,81666666666666;44,68;46,21736830874328;2,3635013167281804;45,260406993390966
380;365,7;44,69;46,27563675237349;2,514243910477545;45,298108974593156
381;366,5833333333333;45,02;46,3339051960037;1,7263468640855086;45,33581095579535
382;367,4666666666666;44,6;46,3921736396339;3,211886354598625;45,37351293699754
383;368,35;44,87;46,45044208326412;2,497797178552245;45,41121491819974
384;369,23333333333335;44,74;46,508710526894326;3,1283369279467976;45,44891689940193
385;370,1166666666667;44,72;46,56697897052453;3,4113313175598594;45,48661888060413
386;371,0;44,54;46,62524741415474;4,348256778239043;45,524320861806316
387;371,8833333333333;44,94;46,68351585778495;3,039847546347587;45,562022843008506
388;372,76666666666665;45,11;46,74178430141515;2,662720006344936;45,5997248242107
389;373,65;45,07;46,80005274504536;2,9930825006389954;45,6374268054129
390;374,53333333333336;45,41;46,858321188675575;2,09763426556664;45,67512878661509
391;375,4166666666667;45,39;46,91658963230579;2,3304759054635147;45,71283076781728
392;376,3;45,28;46,974858075935984;2,872543897565422;45,75053274901948
393;377,1833333333333;45,38;47,033126519566196;2,732827289693035;45,78823473022167
394;378,06666666666666;45,33;47,09139496319641;3,102512216373679;45,825936711423864
395;378,95;45,08;47,14966340682661;4,283506617557144;45,863638692626054
396;379,8333333333333;45,71;47,207931850456816;2,2437998286129797;45,90134067382825
397;380,7166666666666;45,53;47,26620029408703;3,014391461187879;45,93904265503044
398;381,6;45,67;47,32446873771724;2,7372668040836707;45,97674463623264
399;382,48333333333335;46,05;47,38273718134745;1,7761883945459571;46,01444661743483
400;383,3666666666667;45,77;47,44100562497765;2,792259798706932;46,052148598637025
401;384,25;45,44;47,49927406860786;4,240609689640781;46,08985057983922
402;385,1333333333333;45,92;47,55754251223807;2,6815454793869713;46,12755256104141
403;386,01666666666665;45,38;47,61581095586828;4,9988506303806055;46,1652545422436
404;386,9;45,23;47,67407939949848;5,973524111052872;46,2029565234458
405;387,78333333333336;45,66;47,73234784312869;4,29462558292016;46,240658504647996
406;388,6666666666667;43,38;47,790616286758905;19,453536029022885;46,278360485850186
407;389,55;42,48;47,84888473038911;28,82492324820537;46,316062467052376
408;390,4333333333333;43,31;47,907153174019314;21,13381730539583;46,353764448254566
409;391,31666666666666;43,77;47,965421617649525;17,601562549840935;46,39146642945677
410;392,2;44,86;48,02369006127974;10,00893480384019;46,42916841065896
411;393,0833333333333;48,28;48,08195850490994;0,03922043377750607;46,46687039186115
412;393,9666666666666;49,63;48,140226948540146;2,219423744856012;46,50457237306334
413;394,85;48,96;48,19849539217036;0,5798892677457784;46,542274354265544
414;395,73333333333335;48,85;48,25676383580057;0,3519291465140554;46,579976335467734
415;396,6166666666667;47,75;48,315032279430774;0,31926147679873634;46,617678316669924
416;397,5;46,7;48,37330072306098;2,799935309796384;46,65538029787212
417;398,3833333333333;46,28;48,43156916669119;4,629249879056218;46,69308227907432
418;399,26666666666665;46,56;48,4898376103214;3,7242732022110103;46,73078426027651
419;400,15;46,46;48,54810605395161;4,360186892549346;46,7684862414787
420;401,03333333333336;46,76;48,60637449758182;3,4090987853205186;46,806188222680895
421;401,9166666666667;47,03;48,66464294121202;2,6720575452542885;46,84389020388309
422;402,8;46,98;48,722911384842234;3,037740095412686;46,88159218508528
423;403,6833333333333;46,77;48,78117982847243;4,044844302454388;46,91929416628747
424;404,56666666666666;47,29;48,83944827210264;2,4007899479218704;46,95699614748966
425;405,45;47,08;48,897716715732855;3,3040940586546435;46,99469812869186
426;406,3333333333333;46,77;48,95598515936307;4,778531116955559;47,032400109894056
427;407,2166666666666;47,21;49,014253602993264;3,2553310639141726;47,070102091096246
428;408,1;47,52;49,07252204662348;2,4103247052519587;47,10780407229844
429;408,98333333333335;46,77;49,13079049025369;5,573331738872232;47,14550605350064
430;409,8666666666667;47,21;49,1890589338839;3,9166742637856724;47,18320803470283
431;410,75;47,44;49,247327377514104;3,2664322495120164;47,22091001590502
432;411,6333333333333;47,29;49,30559582114431;4,0626265142144025;47,25861199710721
433;412,51666666666665;47,17;49,36386426477452;4,8130404122546375;47,296313978309406
434;413,4;47,86;49,42213270840473;2,440258598667904;47,3340159595116
435;414,28333333333336;47,85;49,48040115203494;2,658207916556866;47,37171794071379
436;415,1666666666667;47,5;49,53866959566515;4,156173720289498;47,40941992191598
437;416,05;47,83;49,59693803929535;3,1220700347089108;47,44712190311818
438;416,9333333333333;47,88;49,65520648292556;3,151358057020917;47,48482388432038
439;417,81666666666666;47,31;49,71347492655577;5,776691722582247;47,52252586552257
440;418,7;47,32;49,77174337018597;6,011045553250873;47,56022784672476
441;419,5833333333333;47,31;49,830011813816185;6,350459541773127;47,597929827926954
442;420,4666666666666;46,83;49,88828025744639;9,353078133086365;47,635631809129144
443;421,35;47,34;49,94654870107661;6,794096131084136;47,67333379033134
444;422,23333333333335;47,71;50,004817144706806;5,266185727640293;47,71103577153353
445;423,1166666666667;47,38;50,06308558833702;7,198948274341785;47,74873775273573
446;424,0;47,65;50,12135403196723;6,107590751320687;47,786439733937925
447;424,8833333333333;48,29;50,179622475597434;3,570673100282977;47,824141715140115
448;425,76666666666665;48,05;50,23789091922764;4,786866674438772;47,861843696342305
449;426,65;47,63;50,29615936285785;7,108405748154562;47,8995456775445
450;427,53333333333336;48,1;50,35442780648806;5,082444734666566;47,9372476587467
451;428,4166666666667;48,49;50,412696250118266;3,696760870218834;47,97494963994889
452;429,3;47,8;50,47096469374847;7,134052395250877;48,01265162115108
453;430,1833333333333;47,65;50,52923313737868;8,289983459379497;48,05035360235327
454;431,06666666666666;48,07;50,587501581008894;6,337814210382279;48,08805558355547
455;431,95;47,64;50,6457700246391;9,034653441018923;48,12575756475766
456;432,8333333333333;47,71;50,7040384682693;8,96426634947639;48,16345954595985
457;433,7166666666666;48,0;50,762306911899515;7,630339475527833;48,20116152716204
458;434,6;48,13;50,820575355529726;7,2391957437839;48,23886350836425
459;435,48333333333335;47,92;50,87884379915993;8,754756627827163;48,27656548956644
460;436,3666666666667;47,9;50,937112242790135;9,224050775305736;48,31426747076863
461;437,25;47,98;50,99538068642035;9,092520684036863;48,351969451970824
462;438,1333333333333;47,41;51,05364913005056;13,27617898291822;48,38967143317302
463;439,01666666666665;47,45;51,11191757368076;13,409640316431988;48,42737341437521
464;439,9;47,79;51,17018601731097;11,425657511624589;48,4650753955774
465;440,78333333333336;48,23;51,22845446094118;8,990729154338078;48,5027773767796
466;441,6666666666667;47,51;51,28672290457139;14,263635897914181;48,540479357981795
467;442,55;48,1;51,344991348201596;10,5299688499032;48,578181339183985
468;443,4333333333333;47,99;51,4032597918318;11,650342406535652;48,615883320386175
469;444,31666666666666;47,85;51,46152823546201;13,043136195539343;48,65358530158837
470;445,2;47,48;51,519796679092224;16,319957208404585;48,69128728279056
471;446,0833333333333;47,89;51,57806512272243;13,601824349441596;48,72898926399276
472;446,9666666666666;48,06;51,63633356635263;12,790161777820526;48,76669124519495
473;447,85;48,19;51,694602009982844;12,282235248375809;48,804393226397146
474;448,73333333333335;48,2;51,752870453613056;12,622888460156624;48,84209520759934
475;449,6166666666667;48,06;51,81113889724326;14,071043026411369;48,87979718880153
