;L, μμ;vt41, naco3+tib2, 280, 2000.csv;Result;fail;Predict
122;592,6666666666666;29,49;31,68640537887456;4,82419658834911;30,050555143509616
123;597,3333333333334;29,56;31,770622264829395;4,88685079775945;30,10930452873293
124;602,0;29,58;31,85483915078423;5,174893161940723;30,168053913956243
125;606,6666666666666;29,65;31,93905603673906;5,239777539331542;30,226803299179558
126;611,3333333333334;29,69;32,0232729226939;5,444162531776522;30,285552684402873
127;616,0;29,74;32,10748980864873;5,6050079940556055;30,344302069626185
128;620,6666666666666;29,75;32,19170669460356;5,961931582471845;30,403051454849496
129;625,3333333333334;29,9;32,2759235805584;5,645012860653447;30,46180084007281
130;630,0;29,93;32,36014046651323;5,905582686985137;30,520550225296127
131;634,6666666666666;29,96;32,44435735246806;6,172031454762105;30,57929961051944
132;639,3333333333334;30,01;32,5285742384229;6,343216194447474;30,63804899574275
133;644,0;30,0;32,61279112437773;6,826677459627038;30,696798380966065
134;648,6666666666666;29,94;32,69700801033256;7,6010931690378944;30,75554776618938
135;653,3333333333334;29,91;32,7812248962874;8,243932405060578;30,814297151412692
136;658,0;29,85;32,86544178224223;9,092889142092181;30,873046536636004
137;662,6666666666666;29,8;32,94965866819706;9,920349726148872;30,93179592185932
138;667,3333333333334;29,84;33,0338755541519;10,200841055409093;30,990545307082634
139;672,0;29,91;33,11809244010673;10,291857104269944;31,049294692305946
140;676,6666666666666;30,01;33,20230932606157;10,190838833259644;31,108044077529257
141;681,3333333333334;30,01;33,2865262120164;10,735624018030514;31,166793462752572
142;686,0;29,99;33,37074309797123;11,42942389448011;31,225542847975888
143;690,6666666666666;29,88;33,45495998392606;12,780338886672618;31,2842922331992
144;695,3333333333334;29,8;33,5391768698809;13,9814436642523;31,343041618422514
145;700,0;29,68;33,623393755835735;15,55035431356427;31,401791003645826
146;704,6666666666666;29,1;33,707610641790566;21,23007582634166;31,46054038886914
147;709,3333333333334;26,25;33,7918275277454;56,87916245825825;31,519289774092456
148;718,6666666666666;26,27;33,960261299655066;59,140118856972435;31,63678854453908
149;723,3333333333334;28,18;34,0444781856099;34,39210438949436;31,695537929762395
150;728,0;30,17;34,128695071564735;15,67126666963091;31,754287314985707
151;732,6666666666666;32,76;34,212911957519566;2,1109531563033426;31,813036700209018
152;737,3333333333334;37,65;34,2971288434744;11,241744992261326;31,871786085432333
153;742,0;39,63;34,381345729429235;27,54837165198076;31,93053547065565
154;746,6666666666666;39,76;34,465562615384066;28,031067219618794;31,98928485587896
155;751,3333333333334;39,86;34,549779501338904;28,198441744400494;32,04803424110227
156;756,0;39,97;34,633996387293735;28,472934554814305;32,10678362632559
157;760,6666666666666;40,24;34,718213273248566;30,49012865572834;32,1655330115489
158;765,3333333333334;41,02;34,802430159203396;38,65817472518354;32,22428239677222
159;770,0;41,83;34,886647045158234;48,21015025550985;32,28303178199553
160;774,6666666666666;42,59;34,970863931113065;58,0512344362139;32,34178116721884
161;779,3333333333334;43,36;35,0550808170679;68,97168263503352;32,400530552442156
162;784,0;43,87;35,139297703022734;76,22516259844406;32,45927993766547
163;788,6666666666666;44,04;35,223514588977565;77,73041500277142;32,51802932288878
164;793,3333333333334;44,22;35,3077314749324;79,42853026291054;32,576778708112094
165;798,0;44,47;35,391948360887234;82,41102156239796;32,63552809333541
166;802,6666666666666;44,58;35,476165246842065;82,87980721280617;32,69427747855872
167;807,3333333333334;43,18;35,5603821327969;58,05857644220067;32,75302686378204
168;812,0;37,06;35,644599018751734;2,003359937718561;32,81177624900535
169;816,6666666666666;30,82;35,728815904706565;24,096473586300128;32,87052563422866
