;L, μμ;vt18u, tib2-2, 200,2000.csv;Result;fail;Predict
558;1886,6666666666667;18,23;18,479937665924993;0,062468836848033185;18,549041662617643
559;1890,0;18,27;18,484240095302205;0,04589881843509807;18,552972299003425
560;1893,3333333333333;18,16;18,488542524679414;0,10794019052272294;18,556902935389207
561;1896,6666666666667;18,15;18,492844954056626;0,11754266252209065;18,56083357177499
562;1900,0;18,21;18,497147383433834;0,08245361981289681;18,564764208160767
563;1903,3333333333333;18,24;18,501449812811046;0,06835600461893183;18,56869484454655
564;1906,6666666666667;18,29;18,505752242188255;0,04654903000925961;18,57262548093233
565;1910,0;18,34;18,510054671565467;0,028918591321238755;18,576556117318113
566;1913,3333333333333;18,46;18,514357100942675;0,0029546944228920733;18,580486753703894
567;1916,6666666666667;18,53;18,518659530319887;0,00012860625256558584;18,584417390089676
568;1920,0;18,57;18,522961959697096;0,0022125772355376873;18,588348026475458
569;1923,3333333333333;18,61;18,527264389074308;0,006845181315247455;18,592278662861236
570;1926,6666666666667;18,66;18,531566818451516;0,01649508212266586;18,59620929924702
571;1930,0;18,7;18,535869247828728;0,02693890380830723;18,6001399356328
572;1933,3333333333333;18,72;18,540171677205937;0,03233822567892545;18,604070572018582
573;1936,6666666666667;18,72;18,54447410658315;0,03080933925978346;18,608001208404364
574;1940,0;18,74;18,548776535960357;0,03656641319931999;18,611931844790142
575;1943,3333333333333;18,71;18,55307896533757;0,024624211119528085;18,615862481175924
576;1946,6666666666667;18,66;18,557381394714778;0,010530578150684292;18,619793117561706
577;1950,0;18,72;18,56168382409199;0,025064011554135703;18,623723753947488
578;1953,3333333333333;18,63;18,565986253469198;0,004097759744909615;18,62765439033327
579;1956,6666666666667;18,78;18,57028868284641;0,043978836542294;18,63158502671905
580;1960,0;18,81;18,57459111222362;0,05541734444411229;18,63551566310483
581;1963,3333333333333;18,87;18,57889354160083;0,08474297012170785;18,63944629949061
582;1966,6666666666667;18,82;18,58319597097804;0,05607614816103378;18,643376935876393
583;1970,0;18,88;18,58749840035525;0,0855571857947363;18,647307572262175
584;1973,3333333333333;18,75;18,591800829732463;0,025026977473337073;18,651238208647953
585;1976,6666666666667;18,84;18,59610325910967;0,059485620216923836;18,655168845033735
586;1980,0;18,72;18,60040568848688;0,014302799346296855;18,659099481419517
587;1983,3333333333333;18,77;18,604708117864092;0,027321406300030666;18,6630301178053
588;1986,6666666666667;18,83;18,609010547241304;0,048836338230587036;18,66696075419108
589;1990,0;18,75;18,613312976618513;0,018683342360891225;18,670891390576863
590;1993,3333333333333;18,79;18,61761540599572;0,02971644825001971;18,67482202696264
591;1996,6666666666667;18,87;18,621917835372933;0,0615447604060515;18,678752663348423
592;2000,0;18,96;18,626220264750145;0,11140891166346363;18,682683299734204
593;2003,3333333333333;18,99;18,630522694127354;0,1292239334374549;18,686613936119986
594;2006,6666666666667;19,1;18,634825123504566;0,2163876657225437;18,690544572505768
595;2010,0;19,02;18,639127552881774;0,14506382097382525;18,694475208891546
596;2013,3333333333333;18,91;18,643429982258986;0,07105957435844439;18,69840584527733
597;2016,6666666666667;18,82;18,647732411636195;0,029676122000681503;18,70233648166311
598;2020,0;18,83;18,652034841013407;0,031671597813122745;18,706267118048892
599;2023,3333333333333;18,83;18,656337270390615;0,030158743655381633;18,710197754434674
600;2026,6666666666667;18,93;18,660639699767827;0,072554971341166;18,714128390820456
601;2030,0;18,99;18,664942129145036;0,10566261940476149;18,718059027206237
602;2033,3333333333333;18,96;18,669244558522248;0,08453872674892299;18,721989663592016
603;2036,6666666666667;19,01;18,673546987899456;0,11320062935152957;18,725920299977798
604;2040,0;18,98;18,67784941727667;0,09129497464004907;18,72985093636358
605;2043,3333333333333;18,9;18,682151846653877;0,04745781791631532;18,73378157274936
606;2046,6666666666667;18,85;18,68645427603109;0,026747203828515698;18,737712209135143
607;2050,0;18,84;18,690756705408297;0,022273560980585663;18,74164284552092
608;2053,333333333333;18,64;18,69505913478551;0,003031508323328841;18,745573481906703
609;2056,6666666666665;18,29;18,699361564162718;0,16757689021374778;18,749504118292485
610;2060,0;18,24;18,70366399353993;0,21498429890539772;18,753434754678267
611;2063,333333333333;18,33;18,70796642291714;0,1428586168527785;18,75736539106405
612;2066,6666666666665;18,33;18,71226885229435;0,1461294754344413;18,761296027449827
613;2070,0;18,54;18,71657128167156;0,03117741751113734;18,76522666383561
614;2073,333333333333;19,04;18,72087371104877;0,10184158829978271;18,76915730022139
615;2076,6666666666665;19,14;18,72517614042598;0,1720788344718871;18,773087936607173
616;2080,0;19,2;18,72947856980319;0,2213904162744494;18,777018572992954
617;2083,333333333333;19,19;18,7337809991804;0,2081357767088353;18,780949209378733
618;2086,6666666666665;19,05;18,738083428557612;0,0972919475403747;18,784879845764515
619;2090,0;18,94;18,74238585793482;0,039051349144157414;18,788810482150296
620;2093,333333333333;18,9;18,746688287312033;0,02350448124731742;18,792741118536078
621;2096,6666666666665;18,85;18,750990716689245;0,009802838181709697;18,79667175492186
622;2100,0;18,9;18,755293146066453;0,020940073575344453;18,800602391307642
623;2103,333333333333;18,91;18,75959557544366;0,02262149092612332;18,80453302769342
624;2106,6666666666665;18,92;18,763898004820874;0,024367832898904512;18,808463664079202
625;2110,0;18,97;18,768200434198086;0,04072306475784068;18,812394300464984
626;2113,333333333333;18,98;18,772502863575294;0,043055061624453154;18,816324936850766
627;2116,6666666666665;18,94;18,776805292952506;0,026632512408317734;18,820255573236548
628;2120,0;18,94;18,781107722329715;0,02524675590325145;18,824186209622326
629;2123,333333333333;18,77;18,785410151706927;0,00023747277563051025;18,828116846008108
630;2126,6666666666665;18,7;18,789712581084135;0,008048347204777664;18,83204748239389
631;2130,0;18,68;18,794015010461347;0,01299942261050119;18,83597811877967
632;2133,333333333333;18,67;18,798317439838556;0,016465365366720934;18,839908755165453
633;2136,6666666666665;18,63;18,802619869215768;0,029797619248069115;18,843839391551235
634;2140,0;18,74;18,806922298592976;0,004478594048967682;18,847770027937017
635;2143,333333333333;18,75;18,81122472797019;0,0037484673150235573;18,851700664322795
636;2146,6666666666665;18,81;18,815527157347397;3,0549468342896354e-05;18,855631300708577
637;2150,0;18,93;18,81982958672461;0,012137519961270427;18,85956193709436
638;2153,333333333333;19,01;18,824132016101817;0,034546907438375685;18,86349257348014
639;2156,6666666666665;19,06;18,82843444547903;0,053622606040604044;18,86742320986592
640;2160,0;18,95;18,832736874856238;0,013750640518481464;18,8713538462517
641;2163,333333333333;18,92;18,83703930423345;0,006882477042070374;18,875284482637483
642;2166,6666666666665;18,83;18,84134173361066;0,0001286349212951757;18,879215119023264
643;2170,0;18,85;18,84564416298787;1,897331607625073e-05;18,883145755409046
644;2173,333333333333;18,74;18,84994659236508;0,01208825317269316;18,887076391794828
645;2176,6666666666665;18,83;18,85424902174229;0,0005880150554581792;18,891007028180606
646;2180,0;18,84;18,858551451119503;0,0003441563386393117;18,89493766456639
647;2183,333333333333;18,89;18,86285388049671;0,0007369118040868559;18,89886830095217
648;2186,6666666666665;18,97;18,86715630987392;0,010576824598748953;18,902798937337952
649;2190,0;19,13;18,871458739251132;0,06684358350961367;18,906729573723734
650;2193,333333333333;19,21;18,87576116862834;0,11171559639669326;18,910660210109512
651;2196,6666666666665;19,25;18,880063598005552;0,1368529415205975;18,914590846495294
652;2200,0;19,27;18,88436602738276;0,14871356083655315;18,918521482881076
653;2203,333333333333;19,27;18,888668456759973;0,14541374586982028;18,922452119266858
654;2206,6666666666665;19,17;18,892970886137185;0,07674512992761746;18,92638275565264
655;2210,0;19,17;18,897273315514393;0,07437984443051249;18,93031339203842
656;2213,333333333333;19,11;18,901575744891602;0,043440670117490345;18,9342440284242
657;2216,6666666666665;19,06;18,905878174268814;0,023753537166713672;18,93817466480998
658;2220,0;19,05;18,910180603646026;0,019549463596789864;18,942105301195763
659;2223,333333333333;19,22;18,914483033023235;0,09334061711068131;18,946035937581545
660;2226,6666666666665;19,14;18,918785462400447;0,048935871645384495;18,949966573967327
661;2230,0;19,12;18,923087891777655;0,03877437836456888;18,95389721035311
662;2233,333333333333;19,13;18,927390321154867;0,0410506819617275;18,957827846738887
663;2236,6666666666665;19,04;18,931692750532076;0,011730460287307034;18,96175848312467
664;2240,0;18,94;18,935995179909288;1,603858395898392e-05;18,96568911951045
665;2243,333333333333;18,99;18,940297609286496;0,002470327642637645;18,969619755896233
666;2246,6666666666665;18,96;18,944600038663708;0,00023715880915931107;18,973550392282014
667;2250,0;18,88;18,948902468040917;0,004747550102129671;18,977481028667796
668;2253,333333333333;18,92;18,95320489741813;0,0011025652125483327;18,981411665053574
669;2256,6666666666665;18,96;18,957507326795337;6,213419705248555e-06;18,985342301439356
670;2260,0;18,92;18,96180975617255;0,0017480557112078698;18,989272937825138
671;2263,333333333333;18,83;18,966112185549758;0,01852652705513212;18,99320357421092
672;2266,6666666666665;18,88;18,97041461492697;0,008174802592392387;18,9971342105967
673;2270,0;18,9;18,974717044304178;0,0055826367095527345;19,00106484698248
674;2273,333333333333;18,74;18,97901947368139;0,057130308798929524;19,004995483368262
675;2276,6666666666665;18,77;18,9833219030586;0,04550623432454235;19,008926119754044
676;2280,0;18,98;18,98762433243581;5,8130445091748845e-05;19,012856756139826
677;2283,333333333333;19,04;18,99192676181302;0,0023110362297821072;19,016787392525607
678;2286,6666666666665;19,1;18,99622919119023;0,010768380761033878;19,020718028911386
679;2290,0;19,25;19,000531620567443;0,06223447233670609;19,024648665297168
680;2293,333333333333;19,32;19,00483404994465;0,09932957607429045;19,02857930168295
681;2296,6666666666665;19,29;19,00913647932186;0,07888431724771937;19,03250993806873
682;2300,0;19,27;19,013438908699072;0,06582359356952275;19,036440574454513
683;2303,333333333333;19,23;19,017741338076284;0,04505373956164641;19,04037121084029
684;2306,6666666666665;19,13;19,022043767453493;0,011654548145635327;19,044301847226073
685;2310,0;19,09;19,026346196830705;0,004051806657915354;19,048232483611855
686;2313,333333333333;19,19;19,030648626207913;0,02539286032942574;19,052163119997637
687;2316,6666666666665;19,25;19,034951055585125;0,04624604849395185;19,05609375638342
688;2320,0;19,26;19,039253484962334;0,048729023901275266;19,0600243927692
689;2323,333333333333;19,25;19,043555914339542;0,04261916050418239;19,06395502915498
690;2326,6666666666665;19,39;19,047858343716754;0,117060912964243;19,06788566554076
691;2330,0;19,41;19,052160773093966;0,1280489123127079;19,071816301926543
692;2333,333333333333;19,49;19,056463202471175;0,18795415481154817;19,075746938312324
693;2336,6666666666665;19,63;19,060765631848387;0,32402776588496507;19,079677574698106
694;2340,0;19,87;19,065068061225595;0,6479154260591234;19,083608211083888
695;2343,333333333333;19,89;19,069370490602807;0,6734327916934779;19,087538847469666
696;2346,6666666666665;19,93;19,073672919980016;0,7332960679755518;19,091469483855448
697;2350,0;19,9;19,077975349357228;0,6757245262643691;19,09540012024123
698;2353,333333333333;19,8;19,082277778734436;0,5151251868983756;19,099330756627012
699;2356,6666666666665;19,74;19,08658020811165;0,4269574244314146;19,103261393012794
